FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4017,Corporate Litigation,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,68064.00,68064.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4017,Corporate Litigation,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,137424.00,137424.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4017,Corporate Litigation,B 13,1,1617,Paralegal II,Annual,1,1,102732.00,102732.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4017,Corporate Litigation,B 13,1,1617,Paralegal II,Annual,1,1,89388.00,89388.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4017,Corporate Litigation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1463.00,1463.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4032,Corporate Contracts,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,85836.00,85836.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4032,Corporate Contracts,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,78228.00,78228.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4032,Corporate Contracts,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,137424.00,137424.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4032,Corporate Contracts,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,2,1,136524.00,273048.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3038,Aviation  Environmental and Regulatory Litigation,4032,Corporate Contracts,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1854.00,1854.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,71304.00,71304.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,98664.00,98664.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,B 13,1,1617,Paralegal II,Annual,1,1,93660.00,93660.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4039,Legal Information,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,846.00,846.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,68064.00,68064.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,1 00,9,1656,City Prosecutor,Annual,1,1,151176.00,151176.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,78228.00,78228.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel I,Annual,2,1,74688.00,149376.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel I,Annual,3,1,68064.00,204192.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 01,9,1643,Assistant Corporation Counsel I,Annual,2,1,64980.00,129960.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,113388.00,113388.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,B 12,1,0863,Legal Secretary,Annual,1,1,93660.00,93660.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3039,Investigations and Prosecutions,4041,Prosecutions,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6512.00,6512.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 04,9,1674,Assistant Corporation Counsel Senior,Annual,1,1,94188.00,94188.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,113388.00,113388.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,98664.00,98664.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,68064.00,68064.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,151176.00,151176.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,136524.00,136524.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,98664.00,98664.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,BX 15,10,1619,Supervising Paralegal,Annual,1,1,100896.00,100896.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3045,Real Estate,0000,,B 13,1,1617,Paralegal II,Annual,1,1,102732.00,102732.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,BX 15,0,1689,Administrative Assistant to Deputy Corporation Counsel,Annual,1,1,91944.00,91944.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,118776.00,118776.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,94188.00,94188.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,L 02,9,1672,Assistant Corporation Counsel II,Annual,1,1,85836.00,85836.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,1,1,137424.00,137424.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,1 00,9,1650,Deputy Corporation Counsel,Annual,1,1,151176.00,151176.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,130320.00,130320.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,2,1,124428.00,248856.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,B 13,1,1617,Paralegal II,Annual,1,1,98016.00,98016.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3046,Revenue Litigation,4021,Corporate Litigation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3105.00,3105.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,BX 15,0,1689,Administrative Assistant to Deputy Corporation Counsel,Annual,1,1,100896.00,100896.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 04,9,1674,Assistant Corporation Counsel Senior,Annual,1,1,130320.00,130320.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,2,1,137424.00,274848.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,103344.00,103344.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,94188.00,94188.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,89916.00,89916.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,2,1,85836.00,171672.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,81936.00,81936.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,2,1,74688.00,149376.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,71304.00,71304.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 01,9,1643,Assistant Corporation Counsel I,Annual,1,1,64980.00,64980.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,2,1,136524.00,273048.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,113388.00,113388.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,4 00,9,1631,Law Clerk,Hourly,10653,0,15.00,159795.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 13,1,1617,Paralegal II,Annual,1,1,102732.00,102732.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 13,1,1617,Paralegal II,Annual,1,1,85344.00,85344.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 12,1,0863,Legal Secretary,Annual,1,1,93660.00,93660.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 10,1,0831,Personal Computer Operator III,Annual,1,1,77772.00,77772.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 13,1,0308,Staff Assistant,Annual,1,1,98016.00,98016.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,B 10,1,0302,Administrative Assistant II,Annual,1,1,77772.00,77772.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3049,Collections  Ownership and Administrative Litigation,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,3470.00,3470.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,BX 15,0,1689,Administrative Assistant to Deputy Corporation Counsel,Annual,1,1,61920.00,61920.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,B 13,1,1682,Senior Legal Investigator,Annual,1,1,85344.00,85344.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,1,1,124428.00,124428.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,1,1,103344.00,103344.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,2,1,98664.00,197328.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,3,1,94188.00,282564.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,4,1,89916.00,359664.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,3,1,85836.00,257508.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 03,9,1673,Assistant Corporation Counsel III,Annual,14,1,71304.00,998256.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,1 00,9,1652,Chief Assistant Corporation Counsel,Annual,3,1,137424.00,412272.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,1 00,9,1650,Deputy Corporation Counsel,Annual,3,1,151176.00,453528.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,124428.00,124428.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,118776.00,118776.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,1,1,113388.00,113388.00
LOCAL,31,Department of Law,0100,Corporate Fund,1005,Department of Law,2005,Department of Law,3125,Federal Civil Rights Litigation,0000,,L 05,9,1641,Assistant Corporation Counsel Supervisor,Annual,2,1,108252.00,216504.00
