FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,R 12,36,7139,Service Writer - Police Motor Maintenance,Annual,3,1,93624.00,280872.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,R 12,36,7139,Service Writer - Police Motor Maintenance,Annual,1,1,89352.00,89352.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,R 12,36,7139,Service Writer - Police Motor Maintenance,Annual,2,1,85308.00,170616.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,R 12,36,7139,Service Writer - Police Motor Maintenance,Annual,2,1,81444.00,162888.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,R 12,36,7139,Service Writer - Police Motor Maintenance,Annual,2,1,66972.00,133944.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,BX 19,10,7133,Director of Maintenance Operations,Annual,1,1,131064.00,131064.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,BX 18,10,7047,Manager - Vehicle Maintenance,Annual,2,1,98220.00,196440.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,BX 18,10,7047,Manager - Vehicle Maintenance,Annual,1,1,81552.00,81552.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,2 0,36,6679,Foreman of Machinists - Automotive,Hourly,5,1,56.00,579072.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,2 0,36,6674,Machinist,Hourly,1,1,53.00,110614.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,2 0,36,6673,Machinist - Automotive,Hourly,28,1,53.00,3097203.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,2 0,32,5045,Foreman of Electrical Mechanics (Auto),Hourly,3,1,55.00,343512.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,2 0,32,5034,Electrical Mechanic - Automotive,Hourly,36,1,52.00,3897504.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,B 12,1,1240,Vehicle Registration Coordinator,Annual,1,1,70860.00,70860.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9463.00,9463.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2140,Bureau of Fleet Operations,3226,CPD Motor Maintenance,0000,,1 00,0,0012,Contract Wage Increment - Prevailing Rate,Annual,0,0,108292.00,108292.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,1 00,9,9906,Chief Information Officer,Annual,1,1,160428.00,160428.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,1 00,9,9776,Managing Deputy Chief Information Officer,Annual,1,1,142020.00,142020.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,BX 13,10,0803,Executive Administrative Assistant I - Excluded,Annual,1,1,52956.00,52956.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,3 00,0,06A8,Digital Accessibility Specialist,Annual,1,1,107748.00,107748.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,B 11,1,0109,Accounting Technician,Annual,1,1,49176.00,49176.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3300,Chief Technology Office,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,1242.00,1242.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3305,IT Finance and Administration,0000,,B 15,1,1302,Administrative Services Officer II,Annual,1,1,123696.00,123696.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3305,IT Finance and Administration,0000,,B 13,4,0110,Accountant,Annual,1,1,102732.00,102732.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3305,IT Finance and Administration,0000,,B 11,1,0109,Accounting Technician,Annual,1,1,49176.00,49176.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,125088.00,125088.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,2,1,109908.00,219816.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,2,1,106740.00,213480.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,106668.00,106668.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,103536.00,103536.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,94680.00,94680.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,91896.00,91896.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,G 06,4,0638,Programmer/Analyst,Annual,1,1,70428.00,70428.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,BX 16,20,0309,Coordinator of Special Projects,Annual,1,1,108864.00,108864.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3310,IT Project Management,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,2704.00,2704.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3315,IT Enterprise Architecture,0000,,3 00,0,0631,IT Architect (AIS),Annual,1,1,112128.00,112128.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,136812.00,136812.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,131472.00,131472.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,127188.00,127188.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,122124.00,122124.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,102576.00,102576.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,B 14,1,0689,Senior Help Desk Technician,Annual,1,1,102732.00,102732.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,107748.00,107748.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,100500.00,100500.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,G 06,4,0638,Programmer/Analyst,Annual,1,1,102516.00,102516.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,B 16,1,0634,Data Services Administrator,Annual,1,1,107700.00,107700.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,B 16,1,0634,Data Services Administrator,Annual,1,1,88488.00,88488.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,G 10,1,0629,Principal Programmer/Analyst,Annual,1,1,126336.00,126336.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,G 10,1,0629,Principal Programmer/Analyst,Annual,1,1,120900.00,120900.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,G 10,4,0625,Chief Programmer/Analyst,Annual,1,1,142176.00,142176.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3320,IT Enterprise Applications,0000,,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,17271.00,17271.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3350,IT Technical Operations,0000,,1 00,9,9777,IT Director - DoIT,Annual,1,1,136812.00,136812.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3350,IT Technical Operations,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,121404.00,121404.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3350,IT Technical Operations,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,105624.00,105624.00
LOCAL,38,Department of Assets  Information  and Services,0100,Corporate Fund,1005,Department of Assets  Information  and Services,2145,Bureau of Information Technology,3350,IT Technical Operations,0000,,3 00,0,0649,Project Manager - AIS,Annual,1,1,83208.00,83208.00
