FUND TYPE,DEPARTMENT CODE,DEPARTMENT DESCRIPTION,FUND CODE,FUND DESCRIPTION,ORGANIZATION CODE,ORGANIZATION DESCRIPTION,DIVISION CODE,DIVISION DESCRIPTION,SECTION CODE,SECTION DESCRIPTION,SUBSECTION CODE,SUB-SECTION DESCRIPTION,SCHEDULE / GRADE,BARGAINING UNIT,TITLE CODE,TITLE DESCRIPTION,BUDGETED UNIT,TOTAL BUDGETED UNIT,POSITION CONTROL,BUDGETED PAY RATE,TOTAL BUDGETED AMOUNT
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,2,1,116406.00,232812.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,3,1,84798.00,254394.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 01,91,9161,Police Officer,Annual,1,1,114768.00,114768.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 01,91,9161,Police Officer,Annual,6,1,111540.00,669240.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 01,91,9161,Police Officer,Annual,10,1,107556.00,1075560.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 01,91,9161,Police Officer,Annual,1,1,103950.00,103950.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,D 01,91,9161,Police Officer,Annual,1,1,100422.00,100422.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4218,Intelligence Section,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,6824.00,6824.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,3 00,99,9752,Commander,Annual,1,1,181200.00,181200.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 04,73,9173,Lieutenant,Annual,1,1,149502.00,149502.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 04,73,9173,Lieutenant,Annual,1,1,140748.00,140748.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 03,71,9171,Sergeant,Annual,1,1,137208.00,137208.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 03,71,9171,Sergeant,Annual,3,1,132906.00,398718.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 03,71,9171,Sergeant,Annual,1,1,124854.00,124854.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,E 03,71,9171,Sergeant,Annual,1,1,120846.00,120846.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,1,1,120630.00,120630.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,1,1,116406.00,116406.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 01,91,9161,Police Officer,Annual,1,1,114768.00,114768.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 01,91,9161,Police Officer,Annual,4,1,111540.00,446160.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 01,91,9161,Police Officer,Annual,3,1,107556.00,322668.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,D 01,91,9161,Police Officer,Annual,25,1,100422.00,2510550.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,B 16,3,9117,Criminal Intelligence Analyst,Annual,2,1,85524.00,171048.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,4 00,0,9006,Tactical Review Analyst-CPD,Hourly,17680,0,37.00,654160.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4226,Deployment Operations Section,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,8588.00,8588.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4229,Confidential Analytics Section,E 03,71,9171,Sergeant,Annual,1,1,128772.00,128772.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3339,Counter-Terrorism Division,4229,Confidential Analytics Section,E 03,71,9171,Sergeant,Annual,1,1,124854.00,124854.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,1 00,99,9796,Deputy Chief,Annual,1,1,189504.00,189504.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,E 04,73,9173,Lieutenant,Annual,1,1,157962.00,157962.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,E 03,71,9171,Sergeant,Annual,1,1,128772.00,128772.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 01,91,9161,Police Officer,Annual,3,1,114768.00,344304.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 02,91,9126,Police Technician,Annual,4,1,120630.00,482520.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 02,91,9126,Police Technician,Annual,2,1,117138.00,234276.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 02,91,9126,Police Technician,Annual,8,1,112932.00,903456.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 02,91,9126,Police Technician,Annual,1,1,109128.00,109128.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,D 02,91,9126,Police Technician,Annual,2,1,81972.00,163944.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,GY 08,20,1141,Principal Operations Analyst,Annual,1,1,86520.00,86520.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,B 09,1,0665,Senior Data Entry Operator,Annual,2,1,77424.00,154848.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,67344.00,67344.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,B 13,4,0110,Accountant,Annual,1,1,107100.00,107100.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4290,Criminal Network Group,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,9851.00,9851.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 04,73,9173,Lieutenant,Annual,2,1,154074.00,308148.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 04,73,9173,Lieutenant,Annual,1,1,149502.00,149502.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 04,73,9173,Lieutenant,Annual,1,1,145092.00,145092.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 03,71,9171,Sergeant,Annual,1,1,141318.00,141318.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 03,71,9171,Sergeant,Annual,5,1,137208.00,686040.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 03,71,9171,Sergeant,Annual,9,1,132906.00,1196154.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 03,71,9171,Sergeant,Annual,17,1,128772.00,2189124.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,E 03,71,9171,Sergeant,Annual,7,1,124854.00,873978.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,30,1,114768.00,3443040.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,48,1,111540.00,5353920.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,52,1,107556.00,5592912.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,14,1,103950.00,1455300.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,26,1,95598.00,2485548.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,2,1,91116.00,182232.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,1,1,86634.00,86634.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,25,1,81972.00,2049300.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,D 01,91,9161,Police Officer,Annual,6,1,57444.00,344664.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,B 09,1,0665,Senior Data Entry Operator,Annual,1,1,77424.00,77424.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4291,Narcotics/Vice/Gang Investigation,1 00,0,0015,Schedule Salary Adjustments,Annual,0,0,168357.00,168357.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 04,73,9173,Lieutenant,Annual,2,1,154074.00,308148.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 04,73,9173,Lieutenant,Annual,1,1,145092.00,145092.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 03,71,9171,Sergeant,Annual,10,1,137208.00,1372080.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 03,71,9171,Sergeant,Annual,3,1,132906.00,398718.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 03,71,9171,Sergeant,Annual,8,1,128772.00,1030176.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,E 03,71,9171,Sergeant,Annual,4,1,124854.00,499416.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,1,1,124170.00,124170.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 2A,91,9165,Police Officer - Assigned as Detective,Annual,4,1,112446.00,449784.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 01,91,9161,Police Officer,Annual,14,1,114768.00,1606752.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 01,91,9161,Police Officer,Annual,33,1,111540.00,3680820.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 01,91,9161,Police Officer,Annual,20,1,107556.00,2151120.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 01,91,9161,Police Officer,Annual,6,1,103950.00,623700.00
LOCAL,57,Chicago Police Department,0100,Corporate Fund,1005,Chicago Police Department,2028,Bureau of Counter-Terrorism,3423,Criminal Network Group,4292,Gang Intelligence Division,D 01,91,9161,Police Officer,Annual,1,1,100422.00,100422.00
